academic_yr,stu_grant_code,student_nbr_hashed,school_nbr_hashed
2019,101,1334545376,-397071271
2019,101,-367312014,-397071271
2019,101,-1903522439,-397071271
2019,101,947444810,-397071271
2019,110,-1877288758,476054781
2019,110,482920649,476054781
2019,110,1021344330,476054781
2019,110,629114255,476054781
2019,110,-755869545,476054781
2019,101,-190185831,-49231655
2019,101,-2146223564,-49231655
2019,101,-126605620,-49231655
2019,101,770385719,-397071271
2019,101,-945206448,-397071271
2019,101,94293350,1711458131
2019,101,984611400,-836399775
2019,101,-1901252235,-836399775
2019,101,-118384826,-836399775
2019,101,-2015415301,-836399775
2019,101,-941176623,-836399775
2019,101,-1711336889,-836399775
2019,101,151038460,-836399775
2019,101,-1967248923,-836399775
2019,101,-484127454,-836399775
2019,101,-1611087053,-836399775
2019,101,391809188,-836399775
2019,101,-732584408,-836399775
2019,101,-912866287,-836399775
2019,101,-111201287,-836399775
2019,101,570970063,-836399775
2019,101,1133268616,-836399775
2019,101,-1345132435,-836399775
2019,101,1435974342,-836399775
2019,101,488790517,-836399775
2019,101,1256921298,-836399775
2019,101,1839865485,-836399775
2019,101,-1607515464,-836399775
2019,101,-643126370,-836399775
2019,101,231294974,-836399775
2019,110,1014566392,476054781
2019,110,-1963412681,476054781
2019,110,264812413,476054781
2019,110,1960669279,-1567876618
2019,110,-881218486,1863182695
2019,110,-272346746,1863182695
2019,110,-777899538,1863182695
2019,110,-1420387748,1863182695
2019,110,-206477495,1863182695
2019,110,-1840797384,1863182695
2019,110,1395315773,1863182695
2019,110,264196187,1863182695
2019,110,710312325,1863182695
2019,110,-1524605497,1863182695
2019,110,140245049,1863182695
2019,110,-209228872,1863182695
2019,110,-147341348,1863182695
2019,110,1760889679,1863182695
2019,110,1940340697,1863182695
2019,110,1994432634,1863182695
2019,110,-1685106182,1863182695
2019,101,-743896790,-836399775
2019,101,1134415475,-836399775
2019,101,1595047892,-836399775
2019,101,-542925628,-836399775
2019,101,-342111029,-836399775
2019,101,-1281688102,-836399775
2019,101,-1258302819,-836399775
2019,101,-1435560504,-836399775
2019,101,1134147496,-836399775
2019,101,1586076192,-836399775
2019,101,1726228648,-836399775
2019,101,-763714309,-836399775
2019,101,-1550230385,-836399775
2019,101,208488922,-836399775
2019,101,993917858,-836399775
2019,101,-446793827,-977844610
2019,101,-974361994,-1825528250
2019,101,1999479019,-1825528250
2019,101,-1889838923,-1825528250
2019,101,1490558927,-1825528250
2019,101,623378201,-1825528250
2019,101,-391779332,-1825528250
2019,101,-1631485766,-1825528250
2019,101,1866142814,-1825528250
2019,101,1846615725,-1825528250
2019,101,-591210743,-1825528250
2019,101,-896817964,-1825528250
2019,101,-946944168,-1825528250
2019,101,1833921440,-1825528250
2019,101,-1682873805,-1825528250
2019,101,-1667050366,-1825528250
2019,110,-891434418,-1567876618
2019,110,-1736192688,1863182695
2019,110,-996222356,1863182695
2019,110,-290450086,1863182695
2019,110,1611942395,1863182695
2019,110,948955245,1863182695
2019,110,1429812612,1863182695
2019,110,-331651927,1863182695
2019,110,-405521607,1863182695
2019,110,16681376,1863182695
2019,110,755411815,1863182695
2019,110,-1966957851,1863182695
2019,110,1523297743,1863182695
2019,110,1792038056,1863182695
2019,110,1275571265,1863182695
2019,110,-158233684,1863182695
2019,110,-916878015,1863182695
2019,110,-1223684958,1863182695
2019,110,-1914461927,1863182695
2019,110,-258541939,1863182695
2019,110,-1108810861,1863182695
2019,110,988590104,1863182695
2019,110,362638291,1863182695
2019,110,2060668457,1863182695
2019,110,-146258589,1863182695
2019,110,-1314702668,1863182695
2019,110,-1444523209,1863182695
2019,110,-2039809045,1863182695
2019,110,1978846176,1863182695
2019,101,1032886179,-1825528250
2019,101,-1588241217,-1825528250
2019,101,-1712780958,-1825528250
2019,101,-549042609,-1825528250
2019,101,-617383404,-1825528250
2019,101,-1063431344,-1825528250
2019,101,172564096,-979097954
2019,101,1057047832,-979097954
2019,101,-1972511008,-979097954
2019,101,-779072816,-1825528250
2019,101,-1304636303,870530136
2019,101,1488648078,-2125912491
2019,101,-1192321948,-2125912491
2019,101,-1170891302,-2125912491
2019,101,-1102016454,-2125912491
2019,101,37417645,-2125912491
2019,101,920232526,-2125912491
2019,101,-315529873,-2125912491
2019,101,-972830885,-2125912491
2019,101,-1721906853,-2125912491
2019,101,769835749,-2125912491
2019,101,1990707362,-2125912491
2019,101,255301898,-2125912491
2019,110,1792445507,1863182695
2019,110,-760871204,1863182695
2019,110,-777118279,1863182695
2019,110,-1001992624,1863182695
2019,110,-2066405711,1863182695
2019,110,-388349270,1863182695
2019,110,-1870582645,1863182695
2019,110,1541023584,1863182695
2019,110,1694063888,1863182695
2019,110,-1480776827,1863182695
2019,110,546934546,1863182695
2019,110,391054629,1863182695
2019,110,767005881,1863182695
2019,110,-684872784,1863182695
2019,110,867879036,1863182695
2019,110,-732926237,1863182695
2019,110,-126031399,1863182695
2019,110,417475258,1863182695
2019,110,-779401139,1863182695
2019,110,-450047369,1863182695
2019,110,-1607519886,1863182695
2019,110,-1589763386,1863182695
2019,110,-184089592,1863182695
2019,110,-1044739772,1863182695
2019,101,1928076706,-2125912491
2019,101,1655393368,-2125912491
2019,101,-240158225,-2125912491
2019,101,-825217621,-2125912491
2019,101,38665129,-2125912491
2019,101,-300753198,-2125912491
2019,101,1576849656,-2125912491
2019,101,660973838,-2125912491
2019,101,90783469,-2125912491
2019,101,2003214781,-2125912491
2019,101,390850565,-2125912491
2019,101,20207780,870530136
2019,101,-1997274355,870530136
2019,101,1233473455,870530136
2019,101,-926688496,870530136
2019,101,-1572462685,870530136
2019,101,-603527535,870530136
2019,101,-1669875845,870530136
2019,101,529233211,870530136
2019,101,-512019587,870530136
2019,101,-5660773,870530136
2019,101,-1628561928,870530136
2019,101,1682578920,870530136
2019,101,-1612747622,-977844610
2019,101,223197939,-977844610
2019,101,1159394900,-977844610
2019,101,-855205399,-836399775
2019,101,389633063,-836399775
2019,101,-985004402,-836399775
2019,101,826029104,-836399775
2019,101,1634567662,-836399775
2019,101,951297272,-836399775
2019,101,-2073194260,-836399775
2019,110,333780263,1863182695
2019,110,935070466,1863182695
2019,110,538070660,1863182695
2019,110,-224438083,1863182695
2019,110,-894440939,1863182695
2019,110,-57383002,1863182695
2019,110,1374200401,1162085622
2019,110,556259926,1162085622
2019,110,-1875557474,1162085622
2019,110,165013057,1162085622
2019,101,1144866179,870530136
2019,101,-991296714,870530136
2019,101,-756775318,870530136
2019,101,-1656980424,870530136
2019,101,-1301754868,870530136
2019,101,-211903152,870530136
2019,101,-1879401569,870530136
2019,101,-1670550482,870530136
2019,101,1567971963,870530136
2019,101,1595050352,870530136
2019,101,-1868283120,870530136
2019,101,-1669666042,870530136
2019,101,157555956,870530136
2019,101,-442803747,870530136
2019,101,1407543355,870530136
2019,101,1509822767,870530136
2019,101,1742577739,870530136
2019,101,-116334883,870530136
2019,101,198937376,870530136
2019,101,1835309907,870530136
2019,101,-1633985169,870530136
2019,101,-1392088298,-977844610
2019,101,1637880947,-977844610
2019,101,768992722,-977844610
2019,101,-1756138032,-977844610
2019,101,-1117017313,-977844610
2019,101,-447411456,-977844610
2019,101,1930971946,-836399775
2019,101,-558028465,-836399775
2019,101,1618483275,-836399775
2019,101,700053393,-836399775
2019,101,-1599064677,-836399775
2019,101,1000124956,-836399775
2019,101,-1776054407,-836399775
2019,101,-464856636,-836399775
2019,101,-2024306001,-836399775
2019,101,-748045237,-836399775
2019,101,-1547360181,-836399775
2019,101,1325491835,-836399775
2019,101,-483271682,-836399775
2019,101,623233840,-836399775
2019,101,-1711984503,-836399775
2019,101,763124465,-836399775
2019,110,-1462270144,-1673253705
2019,110,-822453178,-1673253705
2019,110,-1237061007,-1673253705
2019,110,1817338999,-1673253705
2019,110,519626980,-1673253705
2019,110,-1707740944,-1673253705
2019,110,504704878,1863182695
2019,110,413124823,1863182695
2019,110,-1012972428,1863182695
2019,110,1317611078,1863182695
2019,110,176766021,1162085622
2019,110,344084338,1162085622
2019,110,935384995,1162085622
2019,110,-968778299,1162085622
2019,110,48279380,1162085622
2019,110,-711375492,1162085622
2019,110,548836480,1162085622
2019,110,-1765407032,1162085622
2019,110,747479962,1162085622
2019,110,665797659,-1733718793
2019,101,-1000928128,870530136
2019,101,-1992938369,870530136
2019,101,2129650012,870530136
2019,101,1782057722,870530136
2019,101,-1599232594,870530136
2019,101,-1418774587,870530136
2019,101,-1462998653,870530136
2019,101,-309348621,870530136
2019,101,1966463381,870530136
2019,101,742720937,870530136
2019,101,1374066138,870530136
2019,101,936149700,870530136
2019,101,1530505434,870530136
2019,101,1141475693,-977844610
2019,101,-718066781,-836399775
2019,101,618361027,-836399775
2019,101,1907106138,-1456501395
2019,101,924090813,-1456501395
2019,101,1808816632,-1456501395
2019,101,-2048205080,-1456501395
2019,101,-650808340,-1456501395
2019,101,-1587102420,-1456501395
2019,101,1651570246,-1456501395
2019,110,876902091,-1673253705
2019,110,-541319995,-1673253705
2019,110,1668339618,-1673253705
2019,110,678302139,-1673253705
2019,110,1035283301,-1733718793
2019,110,964619637,-1733718793
2019,110,-1098320273,-1733718793
2019,101,1949019483,-1456501395
2019,101,362048808,-1456501395
2020,110,1506640160,437823662
2020,110,-1452144640,437823662
2020,110,-430176791,437823662
2020,110,557999094,437823662
2020,110,597296262,437823662
2020,110,-1779468343,437823662
2020,110,-2022570983,437823662
2020,110,-847249692,1270305406
2020,110,-506549782,1270305406
2020,110,1282344528,1270305406
2020,110,2064258117,1270305406
2020,110,-1193676525,1270305406
2020,110,-1368680191,1270305406
2020,110,1860233548,1270305406
2020,110,-766205043,1270305406
2020,110,581369290,1270305406
2020,110,885888620,1270305406
2020,110,151124246,1270305406
2020,110,1686431080,1270305406
2020,110,-1559904689,1270305406
2020,110,-1278694927,1270305406
2020,110,1411991196,1270305406
2020,110,-629008518,1270305406
2020,110,-333562316,1270305406
2020,110,1827346234,1270305406
2020,110,1604176998,1270305406
2020,110,-735318970,1270305406
2020,110,1191023222,1270305406
2020,110,-267422026,1270305406
2020,110,-1732430160,1270305406
2020,110,-1957864019,1270305406
2020,110,668622215,1270305406
2020,110,-733283438,1270305406
2020,110,-1342853513,1270305406
2020,110,1604086091,1270305406
2020,110,270275091,1270305406
2020,110,-483251523,1270305406
2020,110,2083706600,1270305406
2020,110,376183695,1270305406
2020,110,1598832399,1270305406
2020,110,730151825,1270305406
2020,110,-958605899,1270305406
2020,110,1959300700,1270305406
2020,110,-486863719,1270305406
2020,110,-2117378593,1270305406
2020,110,472350315,1270305406
2020,110,-960880968,1270305406
2020,110,2045471904,1270305406
2020,110,1671695431,1270305406
2020,110,2035665936,1270305406
2020,110,-665814356,1270305406
2020,110,59346059,1270305406
2020,110,1120326935,1270305406
2020,110,176570064,1270305406
2020,110,1819996319,1270305406
2020,110,2119223761,1270305406
2020,110,-1999143279,1270305406
2020,110,58977240,1270305406
2020,110,1940483802,1270305406
2020,110,844269140,1270305406
2020,110,-181065446,1270305406
2020,110,-1123990052,1270305406
2020,110,-775099337,1270305406
2020,110,-979544848,1270305406
2020,110,1624704276,1270305406
2020,110,2147116454,1270305406
2020,110,-344108531,1270305406
2020,110,1687369517,1863182695
2020,110,238566554,1863182695
2020,110,278364868,1863182695
2020,110,623667937,1863182695
2020,110,-1970479711,1863182695
2020,110,-576073422,1863182695
2020,110,-835050881,1863182695
2020,110,-146393634,1863182695
2020,110,1529328189,1863182695
2020,110,-238714492,1863182695
2020,110,-439715988,1270305406
2020,110,-1419750085,1270305406
2020,110,-571782354,1270305406
2020,110,1115212244,1270305406
2020,110,-1186118948,1270305406
2020,110,-1320306618,1270305406
2020,110,488343837,1270305406
2020,110,-1877288758,476054781
2020,110,-1414008382,476054781
2020,110,482920649,476054781
2020,110,-213622054,1863182695
2020,110,281278508,1863182695
2020,110,-483754659,1863182695
2020,110,-1460571887,1863182695
2020,110,944613866,1863182695
2020,110,972850492,1863182695
2020,110,-547195019,1863182695
2020,110,-5207859,1863182695
2020,110,-820524788,1863182695
2020,110,-385894587,1863182695
2020,110,1832165728,1863182695
2020,110,-1096201455,1863182695
2020,110,-235460171,1863182695
2020,110,-1057029614,1863182695
2020,110,-1414954401,1863182695
2020,110,911199108,1863182695
2020,110,-1464432759,1863182695
2020,110,-1585387686,1863182695
2020,110,1194160819,1863182695
2020,110,319859025,1863182695
2020,110,-1635356024,1863182695
2020,110,-525462070,1863182695
2020,110,805671936,1863182695
2020,110,-1677801786,1863182695
2020,110,-1637416842,1863182695
2020,110,-2127721819,1863182695
2020,110,1369627860,1863182695
2020,110,-1786453304,1863182695
2020,110,-868233554,1863182695
2020,110,695482384,1863182695
2020,110,576345532,1863182695
2020,110,250815780,1270305406
2020,110,1675200172,1270305406
2020,110,1515042720,1270305406
2020,110,1612398900,1270305406
2020,110,1436169611,-449117380
2020,110,-1383424713,-449117380
2020,110,1150258487,-449117380
2020,110,-155292178,-449117380
2020,110,1454054833,-449117380
2020,110,983920352,-449117380
2020,110,785899021,-449117380
2020,110,-82757001,-449117380
2020,110,-1922186815,-449117380
2020,110,229567100,-449117380
2020,110,-879488519,-449117380
2020,110,724656508,-449117380
2020,110,766471125,-449117380
2020,110,798035517,-449117380
2020,110,442350859,-449117380
2020,110,-1935365299,-449117380
2020,110,-1340075012,-449117380
2020,110,1021344330,476054781
2020,110,629114255,476054781
2020,110,-755869545,476054781
2020,110,1014566392,476054781
2020,110,-1963412681,476054781
2020,110,264812413,476054781
2020,110,-1697420590,1863182695
2020,110,-300248441,1863182695
2020,110,1418157299,1863182695
2020,110,1025299830,1863182695
2020,110,1143151906,1863182695
2020,110,-1864804579,1863182695
2020,110,-808804706,1863182695
2020,110,1280282469,1863182695
2020,110,-816685515,1863182695
2020,110,-1660099937,1863182695
2020,110,-1879886247,1863182695
2020,110,-770246368,1863182695
2020,110,458561552,1863182695
2020,110,774127777,1863182695
2020,110,2049921806,1863182695
2020,110,-380586857,1863182695
2020,110,-897748667,1863182695
2020,110,2027000886,1863182695
2020,110,-803380716,1863182695
2020,110,-1711233127,1863182695
2020,110,-1155968510,1863182695
2020,110,5310105,1863182695
2020,110,1467809881,1863182695
2020,110,763478521,1863182695
2020,110,-855421727,1863182695
2020,110,353802117,1863182695
2020,110,1922968630,1863182695
2020,110,1349945664,1863182695
2020,110,-1160119938,1863182695
2020,110,-970063479,1863182695
2020,110,-335800747,1863182695
2020,110,-1878230954,1863182695
2020,110,661042513,1863182695
2020,110,16271502,1863182695
2020,110,-1054343105,1863182695
2020,110,-2046588983,1863182695
2020,110,-570498621,1863182695
2020,110,-2049228279,1863182695
2020,110,-1573806847,1863182695
2020,110,1959609749,1863182695
2020,110,1506952929,1863182695
2020,110,270057147,1863182695
2020,110,-1311092327,1863182695
2020,110,471784103,1863182695
2020,110,-1204484576,1863182695
2020,110,-956440100,1863182695
2020,110,-1102016454,1863182695
2020,110,1142841881,1863182695
2020,110,-613348382,1863182695
2020,110,1422454233,1863182695
2020,110,-270439656,1863182695
2020,110,1373879257,1863182695
2020,110,1849013120,1270305406
2020,110,-1995929876,1270305406
2020,110,264196187,1863182695
2020,110,-146258589,1863182695
2020,110,-1314702668,1863182695
2020,110,-1444523209,1863182695
2020,110,-2039809045,1863182695
2020,110,1978846176,1863182695
2020,110,1792445507,1863182695
2020,110,-760871204,1863182695
2020,110,-777118279,1863182695
2020,110,-1001992624,1863182695
2020,110,-2066405711,1863182695
2020,110,-388349270,1863182695
2020,110,-1870582645,1863182695
2020,110,1541023584,1863182695
2020,110,1694063888,1863182695
2020,110,-1480776827,1863182695
2020,110,546934546,1863182695
2020,110,1393775590,1270305406
2020,110,-538696988,1270305406
2020,110,-1219606281,1270305406
2020,110,-971814156,1270305406
2020,110,-384325409,1270305406
2020,110,392729988,1270305406
2020,110,-1864115920,1270305406
2020,110,315624793,1270305406
2020,110,-1889517027,1270305406
2020,110,-224136575,1270305406
2020,110,-400495969,1270305406
2020,110,1474933402,-214049024
2020,110,767496855,-214049024
2020,110,300493004,-214049024
2020,110,-2028582412,-214049024
2020,110,-900856783,-214049024
2020,110,-1744147604,-214049024
2020,110,1071102681,-214049024
2020,110,842690677,-214049024
2020,110,73859568,-214049024
2020,110,-1697762770,-214049024
2020,110,1408908684,-214049024
2020,110,-56743959,-214049024
2020,110,-2121257645,-214049024
2020,110,-207967445,-214049024
2020,110,1313431324,1863182695
2020,110,-1938469289,1863182695
2020,110,1266428226,1863182695
2020,110,-874524262,1863182695
2020,110,-1179741373,1863182695
2020,110,551480109,1863182695
2020,110,-1044467690,1863182695
2020,110,-594588444,1863182695
2020,110,-266140209,1863182695
2020,110,-579401012,1863182695
2020,110,1349378383,1863182695
2020,110,-1532424348,1863182695
2020,110,331757844,1863182695
2020,110,-626073254,1863182695
2020,110,-1207097305,1863182695
2020,110,-1091720074,1863182695
2020,110,431641117,1863182695
2020,110,-275559597,1863182695
2020,110,-216979001,1863182695
2020,110,1611942395,1863182695
2020,110,948955245,1863182695
2020,110,1429812612,1863182695
2020,110,-331651927,1863182695
2020,110,-405521607,1863182695
2020,110,333780263,1863182695
2020,110,935070466,1863182695
2020,110,538070660,1863182695
2020,110,-224438083,1863182695
2020,110,-894440939,1863182695
2020,110,-57383002,1863182695
2020,110,504704878,1863182695
2020,110,413124823,1863182695
2020,110,-1012972428,1863182695
2020,110,1317611078,1863182695
2020,110,16681376,1863182695
2020,110,755411815,1863182695
2020,110,1523297743,1863182695
2020,110,1792038056,1863182695
2020,110,1275571265,1863182695
2020,110,-158233684,1863182695
2020,110,-916878015,1863182695
2020,110,-1223684958,1863182695
2020,110,-1914461927,1863182695
2020,110,-1108810861,1863182695
2020,110,988590104,1863182695
2020,110,362638291,1863182695
2020,110,2060668457,1863182695
2020,110,391054629,1863182695
2020,110,767005881,1863182695
2020,110,-684872784,1863182695
2020,110,-779401139,1863182695
2020,110,-450047369,1863182695
2020,110,-1607519886,1863182695
2020,110,-1589763386,1863182695
2020,110,-1044739772,1863182695
2020,110,1183281294,1863182695
2020,110,771379821,1863182695
2020,110,104495574,1863182695
2020,110,1326181395,1863182695
2020,110,228944930,1863182695
2020,110,-292886458,1863182695
2020,110,349008691,1863182695
2020,110,1033327340,1863182695
2020,110,1287454713,1863182695
2020,110,-755214510,1863182695
2020,110,1841650278,1270305406
2020,110,111575876,1270305406
2020,110,-1115900999,1270305406
2020,110,1093535368,1270305406
2020,110,-1051615560,1270305406
2020,110,1028552652,1270305406
2020,110,1383875302,1270305406
2020,110,1085198936,1270305406
2020,110,565362491,1270305406
2020,110,1684292631,1270305406
2020,110,2101003688,1270305406
2020,110,515984855,1270305406
2020,110,-1554980290,1270305406
2020,110,895834754,1270305406
2020,110,1018978199,1270305406
2020,110,1310521586,1270305406
2020,110,357040711,1270305406
2020,110,1146750973,1270305406
2020,110,-1676907723,1270305406
2020,110,1526212431,1270305406
2020,110,-437635579,1270305406
2020,110,-338598086,1270305406
2020,110,-1454868369,1270305406
2020,110,-697785234,1270305406
2020,110,1127221162,1270305406
2020,110,1276969198,1270305406
2020,110,-457782752,1270305406
2020,110,-1767498815,1270305406
2020,110,1187921357,1270305406
2020,110,-1988051553,1270305406
2020,110,2134062414,1270305406
2020,110,-394818463,1270305406
2020,110,-1999766153,1270305406
2020,110,-679746634,1270305406
2020,110,-985269804,1270305406
2020,110,1558903109,1270305406
2020,110,796756425,1270305406
2020,110,487680435,1270305406
2020,110,1084548576,1270305406
2020,110,209566448,1270305406
2020,110,-592465953,1270305406
2020,110,-1253817805,-1212008055
2020,110,-704962312,-1212008055
2020,110,761258352,-1212008055
2020,110,-630252826,-1212008055
2020,110,-832940311,-1212008055
2020,110,474414796,-1212008055
2020,110,-1072190931,-1212008055
2020,110,-1572751459,-1212008055
2020,110,-1925388554,-1212008055
2020,110,-10527755,-1212008055
2020,110,-1708400151,-1212008055
2020,110,733433479,-1212008055
2020,110,454544566,-1212008055
2020,110,-1695308846,1732774289
2020,110,157016162,1732774289
2020,110,-1138696717,1732774289
2020,110,1875408539,1732774289
2020,110,-1341348518,1732774289
2020,110,-247754322,1732774289
2020,110,-1257786488,1732774289
2020,110,-1604801189,1732774289
2020,110,483983590,1732774289
2020,110,-680903473,1732774289
2020,110,704663778,1732774289
2020,110,-816883822,1732774289
2020,110,-408035474,1732774289
2020,110,-27348838,1732774289
2020,110,-1074395,1732774289
2020,110,244664536,1732774289
2020,110,1950923176,1732774289
2020,110,-1635459315,1732774289
2020,110,1897783397,1732774289
2020,110,-785705112,1732774289
2020,110,483741091,1732774289
2020,110,1575018429,1732774289
2020,110,-1617885567,1732774289
2020,110,-9890487,1732774289
2020,110,-18786923,1732774289
2020,110,-1184663972,1732774289
2020,110,-1066383609,1732774289
2020,110,-431590592,1732774289
2020,110,639853002,1732774289
2020,110,803772748,1732774289
2020,110,1980207849,-1212008055
2020,110,-1803993443,-1212008055
2020,110,1504899422,-1212008055
2020,110,-867405039,-1212008055
2020,110,634670974,-1212008055
2020,110,-761973115,-1212008055
2020,112,1417208895,-1212008055
2020,110,-398785275,-1212008055
2020,110,-1181201067,-1212008055
2020,110,1986994348,-1212008055
2020,110,1573910544,-1212008055
2020,112,-1265402770,-1212008055
2020,110,1435238345,-1212008055
2020,110,1151949028,-1212008055
2020,110,1329147870,-1212008055
2020,110,-1365735427,-1212008055
2020,110,691271401,-1212008055
2020,110,773659760,-1212008055
2020,110,527025793,-1212008055
2020,110,38665129,-1212008055
2020,110,-2125300651,-1212008055
2020,110,1102974544,-1212008055
2020,110,-1568100960,-1212008055
2020,110,897028690,-1212008055
2020,110,820316793,-1212008055
2020,110,1725080142,-1212008055
2020,110,1133397269,-1212008055
2020,110,-31053079,-1212008055
2020,110,1026007919,-1212008055
2020,110,761331967,-1212008055
2020,110,-1153645043,-1212008055
2020,110,-1974676715,1732774289
2020,110,1637974767,1732774289
2020,110,1180452206,1732774289
2020,110,-2092153011,1732774289
2020,110,314713238,1732774289
2020,110,1847113554,1732774289
2020,110,1554599314,1732774289
2020,110,1467690187,1732774289
2020,110,-1033813696,1732774289
2020,110,1863684817,1732774289
2020,110,-327325604,1732774289
2020,110,-765825713,1732774289
2020,110,-397976720,1732774289
2020,110,1204124957,1732774289
2020,110,-1180796916,1732774289
2020,110,-1277501136,1732774289
2020,110,1444853157,1732774289
2020,110,-1358310767,1732774289
2020,110,-2044749758,1732774289
2020,110,442907351,1732774289
2020,110,1286117830,1732774289
2020,110,-2123204456,-1212008055
2020,112,613115612,-1212008055
2020,110,-325493410,-1212008055
2020,110,-411076604,-1212008055
2020,110,1803713688,-1212008055
2020,110,-1670397160,-1212008055
2020,110,-1536745934,-1212008055
2020,110,884656744,-1212008055
2020,110,-1610868255,-1212008055
2020,110,-1211719373,-1212008055
2020,110,1393850324,-1212008055
2020,110,1633498226,-1212008055
2020,110,-1393763433,-1212008055
2020,112,-1813532862,-1212008055
2020,110,-98009386,-1212008055
2020,110,-328997852,-1212008055
2020,110,57983352,-1212008055
2020,110,-1370084620,-1212008055
2020,110,903281740,-1212008055
2020,110,1097095712,-1212008055
2020,110,-620628624,-1212008055
2020,110,-2016401185,1732774289
2020,110,-166407699,1732774289
2020,110,-486820409,1732774289
2020,110,1937333091,1732774289
2020,110,1462684097,-1212008055
2020,110,1350517597,-1212008055
2020,110,-298978571,-1212008055
2020,110,1506494466,-1212008055
2020,112,2093480144,-1212008055
2020,110,-226094464,-1212008055
2020,110,2146345517,-1212008055
2020,110,708166284,-1212008055
2020,110,-2139471353,-1212008055
2020,112,-490108984,-1212008055
2020,110,-1871770392,-1212008055
2020,110,761930314,-1212008055
2020,110,2025804439,-1212008055
2020,110,891753878,-1212008055
2020,110,-704916314,-1212008055
2020,110,1606748388,-1212008055
2020,110,-1929650753,-1212008055
2020,110,-286258674,-1212008055
2020,110,767940230,-1212008055
2020,110,624512046,-1212008055
2020,110,-1911887258,-1212008055
2020,112,-1815869170,-1212008055
2020,110,-1934310336,-1212008055
2020,110,-574495572,-1212008055
2020,110,589562916,-1212008055
2020,110,-562224908,-1212008055
2020,110,-220826701,-1212008055
2020,110,-220723705,-1212008055
2020,110,-1556591357,-1212008055
2020,110,-58042613,-1212008055
2020,110,-1335449744,-1212008055
2020,112,1848520548,-1212008055
2020,110,-1446513649,-1212008055
2020,112,-678118995,-1212008055
2020,110,639916486,-1212008055
2020,110,451690406,-509586938
2020,110,268912196,-509586938
2020,110,1086966189,-509586938
2020,110,-547406188,-509586938
2020,110,-2079855860,-509586938
2020,110,-189188426,-509586938
2020,110,-608347638,-509586938
2020,110,2016312457,-509586938
2020,110,719866326,-509586938
2020,110,662802014,-509586938
2020,110,333407802,-509586938
2020,110,217023809,-509586938
2020,110,914479380,-509586938
2020,110,951583416,-509586938
2020,110,1290402911,-509586938
2020,110,-1423184373,-509586938
2020,110,-1599208819,-509586938
2020,110,820980412,-509586938
2020,110,495951249,-509586938
2020,110,-304842446,-509586938
2020,110,241838542,-509586938
2020,110,1492961416,-509586938
2020,110,1328049790,-1335513846
2020,110,1252042243,-1335513846
2020,110,1921112669,-1335513846
2020,110,-1249056438,-1335513846
2020,110,712759338,-1335513846
2020,110,694380801,-1335513846
2020,110,-77588554,-1335513846
2020,110,1488943029,-509586938
2020,110,1233432554,437823662
2020,110,1823441005,437823662
2020,110,-651090576,437823662
2020,110,-691219518,-1335513846
2020,110,-513940264,-1335513846
2020,110,-2010455727,437823662
2020,110,-494496692,437823662
2020,110,196569313,437823662
2020,110,-388066240,437823662
2020,110,-856501375,437823662
2020,110,-1087031514,437823662
2020,110,-1061535032,437823662
2020,110,1859490160,437823662
2020,110,16787618,437823662
2020,110,1721139079,437823662
2020,110,-50291177,437823662
2020,110,-2003756772,437823662
2020,110,856276104,437823662
2020,110,1761815230,437823662
2020,110,-1484980994,437823662
2020,110,1251861818,437823662
2020,110,1081264976,437823662
2020,110,1365172992,437823662
2020,110,1601579258,437823662
2020,110,178125823,437823662
2020,110,-13107314,437823662
2020,110,-2009942983,437823662
2020,110,890310927,437823662
2020,110,-2011984469,437823662
2020,110,1549623519,437823662
2020,110,-1808348336,437823662
2020,110,-1453927567,437823662
2020,110,1120578710,437823662
2020,110,-1245342714,437823662
2020,110,2036694871,437823662
2020,110,651169192,437823662
2020,110,-1926285714,437823662
2020,110,-146303759,437823662
2020,110,765887307,437823662
2020,110,1291203602,437823662
2020,110,-76471639,437823662
2020,110,1170179443,437823662
2020,110,-869325115,437823662
2020,110,-1178874179,-1335513846
2020,110,100263782,437823662
2020,110,1573543320,437823662
2020,110,-1331244835,437823662
2020,110,-308456751,437823662
2020,110,876686766,437823662
2020,110,-1885452161,437823662
2020,110,-82690236,437823662
2020,110,-145755969,437823662
2020,110,1650436976,956096666
2020,110,-1271662920,956096666
2020,110,-783039321,956096666
2020,110,-2012155316,437823662
2020,110,-1197495401,437823662
2020,110,-1845813383,437823662
2020,110,1999652338,437823662
2020,110,-822453178,-1673253705
2020,110,-1462270144,-1673253705
2020,110,-1237061007,-1673253705
2020,110,-1707740944,-1673253705
2020,110,678302139,-1673253705
2020,110,1817338999,-1673253705
2020,110,876902091,-1673253705
2020,110,519626980,-1673253705
2020,110,-1549780845,-1673253705
2020,110,-435615724,437823662
2020,110,-1298517530,437823662
2020,110,-1623883005,437823662
2020,110,-909763361,437823662
2020,110,-58797940,-1673253705
2020,110,1311084531,-1673253705
2020,110,-541319995,-1673253705
2020,110,1131391892,437823662
2020,110,-862272819,437823662
2020,110,-789032364,437823662
2020,110,-1556136246,437823662
2020,110,-1295266676,437823662
2020,110,-2129542199,437823662
2020,110,-808317236,437823662
2020,110,156157199,-1673253705
2020,110,1668339618,-1673253705
2020,110,-521675474,-1673253705
2020,110,887891170,-1673253705
2020,110,1744042050,437823662
2020,110,30298083,437823662
